index,doggo,floofer,name,pupper,puppo,rating_denominator,rating_numerator,source,timestamp,tweet_id,stage,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
1848.0,,,,,,10.0,8.0,Twitter for iPhone,2015-12-02 00:58:41+00:00,671855973984772097,,,,,,,,,,,,902.0,441.0
1849.0,,,space,,,10.0,13.0,Twitter for iPhone,2015-12-01 20:35:22+00:00,671789708968640512,,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,dalmatian,0.114259,True,teddy,0.0622752,False,steam_locomotive,0.049700199999999986,False,7039.0,3491.0
1850.0,,,,,,10.0,10.0,Twitter for iPhone,2015-12-01 19:10:13+00:00,671768281401958400,,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,Chihuahua,0.500373,True,French_bulldog,0.112796,True,Italian_greyhound,0.0628927,True,1186.0,519.0
1851.0,,,Mark,,,10.0,9.0,Twitter for iPhone,2015-12-01 18:50:38+00:00,671763349865160704,,,,,,,,,,,,1671.0,921.0
1852.0,,,,,,10.0,6.0,Twitter for iPhone,2015-12-01 17:37:36+00:00,671744970634719232,,,,,,,,,,,,1349.0,777.0
1853.0,,,a,,,10.0,11.0,Twitter for iPhone,2015-12-01 17:30:22+00:00,671743150407421952,,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,toy_poodle,0.4194270000000001,True,miniature_poodle,0.237067,True,swing,0.104193,False,743.0,235.0
1854.0,,,Oscar,,,10.0,11.0,Twitter for iPhone,2015-12-01 17:00:19+00:00,671735591348891648,,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,stone_wall,0.271121,False,Irish_wolfhound,0.06307819999999999,True,poncho,0.0482259,False,1436.0,756.0
1855.0,,,,,,10.0,13.0,Twitter for iPhone,2015-12-01 16:37:44+00:00,671729906628341761,,https://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,kuvasz,0.431469,True,Samoyed,0.117122,True,white_wolf,0.09006660000000001,False,8472.0,4357.0
1856.0,,,the,,,10.0,13.0,Twitter for iPhone,2015-12-01 05:26:34+00:00,671561002136281088,,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,Gordon_setter,0.4693729999999999,True,black-and-tan_coonhound,0.270893,True,Rottweiler,0.15323299999999998,True,12758.0,7234.0
1857.0,,,,,,10.0,1.0,Twitter for iPhone,2015-12-01 04:44:10+00:00,671550332464455680,,,,,,,,,,,,910.0,208.0
1858.0,,,Marley,,,10.0,10.0,Twitter for iPhone,2015-12-01 04:33:59+00:00,671547767500775424,,,,,,,,,,,,1347.0,601.0
1859.0,,,,,,10.0,6.0,Twitter for iPhone,2015-12-01 04:22:29+00:00,671544874165002241,,,,,,,,,,,,1967.0,1048.0
1860.0,,,JD,,,10.0,10.0,Twitter for iPhone,2015-12-01 04:14:59+00:00,671542985629241344,,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,Shetland_sheepdog,0.980339,True,collie,0.006693000000000001,True,papillon,0.00615701,True,1086.0,564.0
1861.0,,,Baxter,,,10.0,8.0,Twitter for iPhone,2015-12-01 03:56:22+00:00,671538301157904385,,,,,,,,,,,,924.0,398.0
1862.0,,,Reginald,,,10.0,9.0,Twitter for iPhone,2015-12-01 03:49:23+00:00,671536543010570240,,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,pug,0.537652,True,bull_mastiff,0.220617,True,French_bulldog,0.06829650000000001,True,1164.0,408.0
1863.0,,,,,,10.0,6.0,Twitter for iPhone,2015-12-01 03:39:03+00:00,671533943490011136,,,,,,,,,,,,1012.0,585.0
1864.0,,,Jax,,,10.0,10.0,Twitter for iPhone,2015-12-01 03:18:27+00:00,671528761649688577,,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,Doberman,0.782626,True,black-and-tan_coonhound,0.109678,True,Gordon_setter,0.0521102,True,839.0,263.0
1865.0,,,Alejandro,,,10.0,10.0,Twitter for iPhone,2015-12-01 02:46:33+00:00,671520732782923777,,https://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,Pomeranian,0.551031,True,Pekinese,0.135262,True,gibbon,0.06155740000000001,False,1396.0,531.0
1866.0,,,Scruffers,,,10.0,9.0,Twitter for iPhone,2015-12-01 02:38:04+00:00,671518598289059840,,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,Lakeland_terrier,0.428275,True,wire-haired_fox_terrier,0.111472,True,toy_poodle,0.105016,True,950.0,292.0
1867.0,,,Hammond,,,10.0,8.0,Twitter for iPhone,2015-12-01 02:09:16+00:00,671511350426865664,,,,,,,,,,,,1599.0,722.0
1868.0,,,Charlie,,,10.0,11.0,Twitter for iPhone,2015-12-01 01:42:28+00:00,671504605491109889,,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,toy_poodle,0.259115,True,bath_towel,0.177669,False,Maltese_dog,0.0717125,True,6986.0,3544.0
1869.0,,,Pip,,,10.0,11.0,Twitter for iPhone,2015-12-01 01:14:35+00:00,671497587707535361,,,,,,,,,,,,910.0,448.0
1870.0,,,Julius,,,10.0,8.0,Twitter for iPhone,2015-12-01 00:38:31+00:00,671488513339211776,,,,,,,,,,,,1010.0,469.0
1871.0,,,Malcolm,,,10.0,10.0,Twitter for iPhone,2015-12-01 00:30:04+00:00,671486386088865792,,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,German_shepherd,0.8270350000000001,True,kelpie,0.0876477,True,red_wolf,0.031217900000000007,False,575.0,203.0
1872.0,,,Penelope,,,10.0,11.0,Twitter for iPhone,2015-12-01 00:24:48+00:00,671485057807351808,,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,Samoyed,0.627901,True,Great_Pyrenees,0.27642100000000003,True,kuvasz,0.0578735,True,759.0,233.0
1873.0,,,,,,10.0,7.0,Twitter for iPhone,2015-11-30 18:07:47+00:00,671390180817915904,,,,,,,,,,,,1429.0,738.0
1874.0,,,Tanner,,,10.0,11.0,Twitter for iPhone,2015-11-30 16:18:11+00:00,671362598324076544,,,,,,,,,,,,1100.0,295.0
1875.0,,,,,,10.0,9.0,Twitter for iPhone,2015-11-30 15:59:17+00:00,671357843010908160,,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,Italian_greyhound,0.831757,True,toy_terrier,0.043305800000000005,True,Chihuahua,0.036773,True,398.0,148.0
1876.0,,,Lou,,,10.0,10.0,Twitter for iPhone,2015-11-30 15:51:24+00:00,671355857343524864,,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,miniature_poodle,0.313811,True,toy_poodle,0.16558499999999998,True,Irish_terrier,0.0560941,True,480.0,115.0
1877.0,,,Lola,,,10.0,9.0,Twitter for iPhone,2015-11-30 15:18:34+00:00,671347597085433856,,,,,,,,,,,,951.0,429.0
1878.0,,,Sparky,,,10.0,10.0,Twitter for iPhone,2015-11-30 04:37:05+00:00,671186162933985280,,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,Chihuahua,0.319106,True,whippet,0.16913399999999998,True,toy_terrier,0.125815,True,733.0,211.0
1879.0,,,,,,10.0,12.0,Twitter for iPhone,2015-11-30 04:22:44+00:00,671182547775299584,,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,Rottweiler,0.331179,True,kelpie,0.218601,True,Appenzeller,0.18252,True,1113.0,346.0
1880.0,,,Herm,,,10.0,10.0,Twitter for iPhone,2015-11-30 03:18:59+00:00,671166507850801152,,,,,,,,,,,,867.0,353.0
1881.0,,,,,,10.0,8.0,Twitter for iPhone,2015-11-30 03:06:07+00:00,671163268581498880,,https://pbs.twimg.com/media/CVBzbWsWsAEyNMA.jpg,African_hunting_dog,0.733025,False,plow,0.119377,False,Scottish_deerhound,0.0269829,True,1653.0,1105.0
1882.0,,,Anthony,,,10.0,5.0,Twitter for iPhone,2015-11-30 02:52:03+00:00,671159727754231808,,,,,,,,,,,,369.0,82.0
1883.0,,,Holly,,,10.0,11.0,Twitter for iPhone,2015-11-30 02:31:34+00:00,671154572044468225,,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,Labrador_retriever,0.495047,True,Chesapeake_Bay_retriever,0.350188,True,golden_retriever,0.1424,True,708.0,220.0
1884.0,,,,,,10.0,12.0,Twitter for iPhone,2015-11-30 02:18:39+00:00,671151324042559489,,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,Rottweiler,0.781201,True,black-and-tan_coonhound,0.0612065,True,kelpie,0.0488557,True,667.0,155.0
1885.0,,,a,,,10.0,9.0,Twitter for iPhone,2015-11-30 02:01:49+00:00,671147085991960577,,https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,Yorkshire_terrier,0.4672020000000001,True,cairn,0.440122,True,silky_terrier,0.0586901,True,669.0,228.0
1886.0,,,,,,10.0,9.0,Twitter for iPhone,2015-11-30 01:39:49+00:00,671141549288370177,,https://pbs.twimg.com/media/CVBfrU9WUAApDeV.jpg,guinea_pig,0.387728,False,wood_rabbit,0.171681,False,borzoi,0.0753577,True,1152.0,661.0
1887.0,,,,,,10.0,10.0,Twitter for iPhone,2015-11-30 01:28:28+00:00,671138694582165504,,https://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,Samoyed,0.587342,True,Great_Pyrenees,0.268952,True,Pekinese,0.0905275,True,916.0,403.0
1888.0,,,Clarence,,,10.0,8.0,Twitter for iPhone,2015-11-30 01:10:04+00:00,671134062904504320,,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,Shih-Tzu,0.18038,True,golden_retriever,0.180194,True,Labrador_retriever,0.173656,True,745.0,197.0
1889.0,,,,,,10.0,4.0,Twitter for iPhone,2015-11-30 00:22:57+00:00,671122204919246848,,https://pbs.twimg.com/media/CVBOFTLWwAAzlNi.jpg,goose,0.351957,False,Chihuahua,0.101228,True,hen,0.0658176,False,3479.0,2521.0
1890.0,,,Phred,,,10.0,6.0,Twitter for iPhone,2015-11-29 23:57:10+00:00,671115716440031232,,https://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,malinois,0.406341,True,kelpie,0.14336600000000002,True,dingo,0.129802,False,1364.0,780.0
1891.0,,,Toby,,,10.0,8.0,Twitter for iPhone,2015-11-29 23:30:32+00:00,671109016219725825,,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,basenji,0.855959,True,beagle,0.0367231,True,toy_terrier,0.0292578,True,1136.0,441.0
1892.0,,,,,,10.0,12.0,Twitter for iPhone,2015-11-29 16:01:20+00:00,670995969505435648,,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,redbone,0.8662209999999999,True,beagle,0.06119400000000001,True,Rhodesian_ridgeback,0.0242845,True,1103.0,292.0
1893.0,,,Colby,,,10.0,10.0,Twitter for iPhone,2015-11-29 05:43:44+00:00,670840546554966016,,https://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,Shih-Tzu,0.963622,True,Lhasa,0.016016700000000002,True,guinea_pig,0.00793192,False,589.0,193.0
1894.0,,,,,,10.0,4.0,Twitter for iPhone,2015-11-29 05:34:25+00:00,670838202509447168,,,,,,,,,,,,1100.0,696.0
1895.0,,,Jett,,,10.0,7.0,Twitter for iPhone,2015-11-29 05:16:59+00:00,670833812859932673,,https://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,Pekinese,0.609853,True,Persian_cat,0.265442,False,Japanese_spaniel,0.027460400000000003,True,440.0,123.0
1896.0,,,Amy,,,10.0,10.0,Twitter for iPhone,2015-11-29 05:11:35+00:00,670832455012716544,,https://pbs.twimg.com/media/CU9GjzrUkAAWPh4.jpg,malinois,0.31760700000000003,True,Norwegian_elkhound,0.274901,True,bathing_cap,0.114643,False,729.0,217.0
1897.0,,,,,,10.0,2.0,Twitter for iPhone,2015-11-29 04:47:03+00:00,670826280409919488,,,,,,,,,,,,5514.0,4053.0
1898.0,,,Remington,,,10.0,12.0,Twitter for iPhone,2015-11-29 04:37:03+00:00,670823764196741120,,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,Labrador_retriever,0.947453,True,German_short-haired_pointer,0.017000599999999998,True,Weimaraner,0.0154321,True,771.0,190.0
1899.0,,,,,,10.0,10.0,Twitter for iPhone,2015-11-29 04:32:51+00:00,670822709593571328,,https://pbs.twimg.com/media/CU89schWIAIHQmA.jpg,web_site,0.993887,False,Chihuahua,0.00125152,True,menu,0.000598751,False,608.0,94.0
1900.0,,,Sage,,,10.0,10.0,Twitter for iPhone,2015-11-29 04:04:12+00:00,670815497391357952,,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,American_Staffordshire_terrier,0.919714,True,Staffordshire_bullterrier,0.0734302,True,bull_mastiff,0.000905679,True,3159.0,1538.0
1901.0,,,Maggie,,,10.0,10.0,Twitter for iPhone,2015-11-29 03:50:10+00:00,670811965569282048,,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,basset,0.99409,True,Walker_hound,0.00397268,True,beagle,0.00140619,True,1121.0,272.0
1902.0,,,Andy,,,10.0,11.0,Twitter for iPhone,2015-11-29 03:33:17+00:00,670807719151067136,,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,Old_English_sheepdog,0.958035,True,Sealyham_terrier,0.0138922,True,Border_collie,0.00460114,True,1151.0,495.0
1903.0,,,Mason,,,10.0,10.0,Twitter for iPhone,2015-11-29 03:20:54+00:00,670804601705242624,,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,Pomeranian,0.86856,True,Pekinese,0.0901292,True,chow,0.0217221,True,1945.0,962.0
1904.0,,,,,,10.0,10.0,Twitter for iPhone,2015-11-29 03:16:46+00:00,670803562457407488,,https://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,basenji,0.34410100000000005,True,Ibizan_hound,0.210282,True,toy_terrier,0.196279,True,339.0,87.0
1905.0,,,Trigger,,,10.0,11.0,Twitter for iPhone,2015-11-29 02:51:54+00:00,670797304698376195,,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,Pembroke,0.472197,True,beagle,0.090938,True,German_shepherd,0.06436599999999999,True,735.0,238.0
1906.0,,,Antony,,,10.0,7.0,Twitter for iPhone,2015-11-29 02:33:32+00:00,670792680469889025,,https://pbs.twimg.com/media/CU8iYi2WsAEaqQ0.jpg,brown_bear,0.882426,False,toy_poodle,0.031355,True,miniature_poodle,0.025743400000000003,True,823.0,280.0
1907.0,,,,,,10.0,9.0,Twitter for iPhone,2015-11-29 02:20:29+00:00,670789397210615808,,https://pbs.twimg.com/media/CU8fZSQWoAEVp6O.jpg,beagle,0.295966,True,basset,0.143527,True,bluetick,0.138992,True,656.0,243.0
1908.0,,,Creg,,,10.0,8.0,Twitter for iPhone,2015-11-29 02:07:44+00:00,670786190031921152,,https://pbs.twimg.com/media/CU8ceuxWUAALMEo.jpg,dingo,0.7771239999999999,False,Pembroke,0.12743800000000002,True,Cardigan,0.0240066,True,599.0,201.0
1909.0,,,,,,10.0,1.0,Twitter for iPhone,2015-11-29 01:56:48+00:00,670783437142401025,,,,,,,,,,,,817.0,391.0
1910.0,,,,,,10.0,5.0,Twitter for iPhone,2015-11-29 01:52:48+00:00,670782429121134593,,https://pbs.twimg.com/media/CU8ZDu9WwAADg3N.jpg,Chihuahua,0.952963,True,French_bulldog,0.0365747,True,Boston_bull,0.0019774000000000003,True,1552.0,771.0
1911.0,,,Traviss,,,10.0,7.0,Twitter for iPhone,2015-11-29 01:45:22+00:00,670780561024270336,,https://pbs.twimg.com/media/CU8XW2dWwAA-Lmc.jpg,Labrador_retriever,0.244889,True,American_black_bear,0.0569935,False,brown_bear,0.0539926,False,782.0,288.0
1912.0,,,,,,10.0,10.0,Twitter for iPhone,2015-11-29 01:35:26+00:00,670778058496974848,,https://pbs.twimg.com/media/CU8VFhuVAAAQW8B.jpg,pug,0.776612,True,Brabancon_griffon,0.112032,True,boxer,0.0390514,True,324.0,74.0
1913.0,,,Vincent,,,10.0,10.0,Twitter for iPhone,2015-11-29 00:39:59+00:00,670764103623966721,,https://pbs.twimg.com/media/CU8IY0pWIAA2AJ-.jpg,Norfolk_terrier,0.17285,True,golden_retriever,0.0727022,True,television,0.0374942,False,1067.0,418.0
1914.0,,,Gin,,,10.0,9.0,Twitter for iPhone,2015-11-29 00:06:39+00:00,670755717859713024,,https://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,keeshond,0.994065,True,Norwegian_elkhound,0.00182748,True,cairn,0.00182131,True,435.0,110.0
1915.0,,,Jerry,,,10.0,8.0,Twitter for iPhone,2015-11-28 22:38:01+00:00,670733412878163972,,,,,,,,,,,,956.0,513.0
1916.0,,,Jeffrie,,,10.0,10.0,Twitter for iPhone,2015-11-28 22:15:21+00:00,670727704916926465,,,,,,,,,,,,821.0,361.0
1917.0,,,,,,10.0,12.0,Twitter for iPhone,2015-11-28 21:34:09+00:00,670717338665226240,,https://pbs.twimg.com/media/CU7d2vKUcAAFZyI.jpg,Pomeranian,0.368161,True,Pekinese,0.350973,True,golden_retriever,0.114902,True,1200.0,498.0
1918.0,,,Danny,,,10.0,6.0,Twitter for iPhone,2015-11-28 20:43:53+00:00,670704688707301377,,https://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,Norwich_terrier,0.419838,True,cairn,0.351876,True,Norfolk_terrier,0.0510937,True,767.0,373.0
1919.0,,,Ester,,,10.0,8.0,Twitter for iPhone,2015-11-28 19:51:59+00:00,670691627984359425,,https://pbs.twimg.com/media/CU7GehOUYAA9nn-.jpg,Shetland_sheepdog,0.07112439999999999,True,home_theater,0.06839780000000001,False,American_Staffordshire_terrier,0.06696389999999999,True,589.0,247.0
1920.0,,,Pluto,,,10.0,8.0,Twitter for iPhone,2015-11-28 19:04:19+00:00,670679630144274432,,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,Ibizan_hound,0.34273400000000004,True,Brittany_spaniel,0.229065,True,Chihuahua,0.104029,True,744.0,280.0
1921.0,,,Bloo,,,10.0,8.0,Twitter for iPhone,2015-11-28 18:50:15+00:00,670676092097810432,,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,Dandie_Dinmont,0.6761020000000001,True,West_Highland_white_terrier,0.0408256,True,clumber,0.0395333,True,244.0,43.0
1922.0,,,Phineas,,,10.0,10.0,Twitter for iPhone,2015-11-28 18:19:37+00:00,670668383499735048,,,,,,,,,,,,10665.0,5028.0
1923.0,,,,,,10.0,10.0,Twitter for iPhone,2015-11-28 05:28:09+00:00,670474236058800128,,,,,,,,,,,,1509.0,748.0
1924.0,,,Edd,,,10.0,10.0,Twitter for iPhone,2015-11-28 05:05:47+00:00,670468609693655041,,,,,,,,,,,,349.0,86.0
1925.0,,,,,,10.0,7.0,Twitter for iPhone,2015-11-28 04:54:34+00:00,670465786746662913,,,,,,,,,,,,971.0,552.0
1926.0,,,,,,10.0,11.0,Twitter for iPhone,2015-11-28 04:03:11+00:00,670452855871037440,,https://pbs.twimg.com/media/CU3tUC4WEAAoZby.jpg,Arctic_fox,0.188174,False,indri,0.123584,False,malamute,0.08037949999999999,True,547.0,205.0
1927.0,,,,,,10.0,5.0,Twitter for iPhone,2015-11-28 03:49:14+00:00,670449342516494336,,,,,,,,,,,,1189.0,661.0
1928.0,,,Paull,,,10.0,10.0,Twitter for iPhone,2015-11-28 03:31:48+00:00,670444955656130560,,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,English_springer,0.403698,True,Brittany_spaniel,0.347609,True,Welsh_springer_spaniel,0.137186,True,6702.0,1982.0
1929.0,,,Koda,,,10.0,11.0,Twitter for iPhone,2015-11-28 03:21:24+00:00,670442337873600512,,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,Sussex_spaniel,0.403552,True,otterhound,0.256302,True,Irish_terrier,0.187315,True,640.0,199.0
1930.0,,,,,,10.0,10.0,Twitter for iPhone,2015-11-28 02:55:30+00:00,670435821946826752,,https://pbs.twimg.com/media/CU3d0azWUAA38FD.jpg,sorrel,0.46037,False,basenji,0.135767,True,Cardigan,0.0991743,True,1049.0,514.0
1931.0,,,Hank,,,10.0,11.0,Twitter for iPhone,2015-11-28 02:48:46+00:00,670434127938719744,,https://pbs.twimg.com/media/CU3cSG8W4AIAePH.jpg,jack-o'-lantern,0.91914,False,Chesapeake_Bay_retriever,0.027351,True,Labrador_retriever,0.0200809,True,1395.0,649.0
1932.0,,,Sam,,,10.0,10.0,Twitter for iPhone,2015-11-28 02:45:17+00:00,670433248821026816,,https://pbs.twimg.com/media/CU3be0SWEAEqb7I.jpg,window_shade,0.583427,False,giant_schnauzer,0.0622148,True,window_screen,0.039941,False,327.0,114.0
1933.0,,,Willy,,,10.0,11.0,Twitter for iPhone,2015-11-28 02:25:32+00:00,670428280563085312,,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,chow,0.335269,True,golden_retriever,0.30585,True,Tibetan_mastiff,0.0633253,True,1371.0,623.0
1934.0,,,a,,,10.0,9.0,Twitter for iPhone,2015-11-28 02:20:27+00:00,670427002554466305,,https://pbs.twimg.com/media/CU3VzVwWwAAAsst.jpg,seat_belt,0.952258,False,toy_terrier,0.0388716,True,beagle,0.00322644,True,522.0,164.0
1935.0,,,Herb,,,10.0,12.0,Twitter for iPhone,2015-11-28 02:00:17+00:00,670421925039075328,,https://pbs.twimg.com/media/CU3RLqfW4AE0pbA.jpg,Chihuahua,0.275793,True,corn,0.0735958,False,bolete,0.054905099999999984,False,1297.0,627.0
1936.0,,,Damon,,,10.0,10.0,Twitter for iPhone,2015-11-28 01:54:54+00:00,670420569653809152,,,,,,,,,,,,627.0,316.0
1937.0,,,,,,10.0,6.0,Twitter for iPhone,2015-11-28 01:42:22+00:00,670417414769758208,,,,,,,,,,,,568.0,318.0
1938.0,,,Scooter,,,10.0,12.0,Twitter for iPhone,2015-11-28 01:18:21+00:00,670411370698022913,,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,Maltese_dog,0.584397,True,miniature_schnauzer,0.0642008,True,toy_poodle,0.0608677,True,2011.0,893.0
1939.0,,,Peanut,,,10.0,10.0,Twitter for iPhone,2015-11-28 01:08:55+00:00,670408998013820928,,,,,,,,,,,,553.0,224.0
1940.0,,,Nigel,,,10.0,10.0,Twitter for iPhone,2015-11-28 00:48:35+00:00,670403879788544000,,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,pug,0.8022229999999999,True,French_bulldog,0.172557,True,bull_mastiff,0.0071628,True,430.0,156.0
1941.0,,,Larry,,,10.0,8.0,Twitter for iPhone,2015-11-27 23:36:23+00:00,670385711116361728,,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,whippet,0.178027,True,Chesapeake_Bay_retriever,0.105969,True,beagle,0.0787197,True,553.0,207.0
1942.0,,,Daisy,,,10.0,12.0,Twitter for iPhone,2015-11-27 22:51:19+00:00,670374371102445568,,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,English_springer,0.974936,True,English_setter,0.0116613,True,cocker_spaniel,0.00268899,True,745.0,270.0
1943.0,,,a,,,10.0,9.0,Twitter for iPhone,2015-11-27 22:01:40+00:00,670361874861563904,,,,,,,,,,,,326.0,66.0
1944.0,,,Butters,,,10.0,10.0,Twitter for iPhone,2015-11-27 20:30:30+00:00,670338931251150849,,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,cairn,0.245033,True,West_Highland_white_terrier,0.137709,True,miniature_schnauzer,0.0891725,True,421.0,110.0
1945.0,,,,,,10.0,11.0,Twitter for iPhone,2015-11-27 19:11:49+00:00,670319130621435904,,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,Irish_terrier,0.254856,True,briard,0.227716,True,soft-coated_wheaten_terrier,0.223263,True,3857.0,1227.0
1946.0,,,a,,,10.0,9.0,Twitter for iPhone,2015-11-27 18:09:09+00:00,670303360680108032,,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,Shetland_sheepdog,0.380278,True,Cardigan,0.342806,True,guinea_pig,0.156249,False,427.0,133.0
1947.0,,,Sandra,,,10.0,11.0,Twitter for iPhone,2015-11-27 17:17:44+00:00,670290420111441920,,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,Chihuahua,0.368876,True,Pomeranian,0.282102,True,papillon,0.178795,True,699.0,285.0
1948.0,,,Wally,,,10.0,9.0,Twitter for iPhone,2015-11-27 04:16:59+00:00,670093938074779648,,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,toy_poodle,0.383346,True,miniature_poodle,0.153678,True,chow,0.138543,True,1019.0,333.0
1949.0,,,,,,10.0,10.0,Twitter for iPhone,2015-11-27 03:47:25+00:00,670086499208155136,,https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,German_short-haired_pointer,0.273492,True,Staffordshire_bullterrier,0.132944,True,bluetick,0.124562,True,693.0,251.0
1950.0,,,Fabio,,,10.0,10.0,Twitter for iPhone,2015-11-27 03:20:20+00:00,670079681849372674,,,,,,,,,,,,2213.0,1232.0
1951.0,,,Winston,,,10.0,10.0,Twitter for iPhone,2015-11-27 02:55:47+00:00,670073503555706880,,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,malamute,0.6018859999999999,True,Siberian_husky,0.340106,True,Eskimo_dog,0.0500413,True,1571.0,788.0
1952.0,,,Randall,,,10.0,5.0,Twitter for iPhone,2015-11-27 02:38:14+00:00,670069087419133954,,,,,,,,,,,,622.0,239.0
1953.0,,,Liam,,,10.0,11.0,Twitter for iPhone,2015-11-27 02:08:07+00:00,670061506722140161,,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,Italian_greyhound,0.329339,True,American_Staffordshire_terrier,0.305294,True,whippet,0.111686,True,763.0,341.0
1954.0,,,Tommy,,,10.0,3.0,Twitter for iPhone,2015-11-27 01:42:24+00:00,670055038660800512,,,,,,,,,,,,667.0,333.0
1955.0,,,Ben,,,10.0,11.0,Twitter for iPhone,2015-11-27 01:10:17+00:00,670046952931721218,,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,Blenheim_spaniel,0.998335,True,beagle,0.000647289,True,Brittany_spaniel,0.000391866,True,642.0,175.0
1956.0,,,,,,10.0,10.0,Twitter for iPhone,2015-11-27 00:43:49+00:00,670040295598354432,,https://pbs.twimg.com/media/CUx2F6lVEAAvFev.jpg,web_site,0.901552,False,borzoi,0.0266596,True,Chihuahua,0.0124376,True,751.0,113.0
1957.0,,,,,,10.0,5.0,Twitter for iPhone,2015-11-27 00:31:29+00:00,670037189829525505,,,,,,,,,,,,584.0,274.0
1958.0,,,Raphael,,,10.0,10.0,Twitter for iPhone,2015-11-26 22:16:09+00:00,670003130994700288,,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,beagle,0.375313,True,Saint_Bernard,0.17491099999999998,True,English_foxhound,0.115888,True,332.0,93.0
1959.0,,,Zoey,,,10.0,9.0,Twitter for iPhone,2015-11-26 21:36:12+00:00,669993076832759809,,https://pbs.twimg.com/media/CUxLJO8U8AAu6Zu.jpg,piggy_bank,0.17632,False,hair_spray,0.097487,False,toy_poodle,0.08650160000000001,True,325.0,85.0
1960.0,,,,,,10.0,10.0,Twitter for iPhone,2015-11-26 20:12:29+00:00,669972011175813120,,,,,,,,,,,,444.0,159.0
1961.0,,,Julio,,,10.0,10.0,Twitter for iPhone,2015-11-26 20:04:40+00:00,669970042633789440,,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,miniature_pinscher,0.734744,True,Rottweiler,0.13106600000000002,True,Doberman,0.0815094,True,301.0,60.0
